                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.1255,                 1.8129,                 1.3453,                0.74055,                0.32648,                0.35693,                0.22569,                 1.0417,                 1.3688,                 1.1966,             0.00047476,             0.00047476,             0.00047476
